id,tweet,off_label,hs_label,vlg_label,violence_label
9040,RT @USER عنجدد 😷<LF>كيف لو كان 31 يوم؟ 😪 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9041,عارفين وحيد القرن انا وحيدة اكتر منو 😒🦄😂,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9042,RT @USER لليوم الثاني وضع الطلاب مع إغلاق الباب🤭<LF>ويستمر العناء مع الأجواء البارده😣 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9043,#بايع_الكليجا مزيون ماشاء  الله عليه .. بس اللي مسوينه هالبنات المشافيح اوفر والله وقلة حياء  🤢,OFF,HS6,NOT_VLG,NOT_VIO
9044,@USER 😂😂😂😂 حرام وصلت عشرة آلاف ورميناها مالقينا أحد يستقبلها 😞👎,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9045,RT @USER النفسيه محتاجه احد يجلس جنبي وكل شوي أصفقه كف واقوله : يرضيك اللي أنا فيه هاه يرضيك 😡. #قروب_امير_للدعم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9046,@USER وانا اقول ليه هالزحمه 🤢,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9047,@USER انا بئا المنطق بتاعكو دا ماعرفوش 😂👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9048,@USER اضحك ع اللي يقول صباحك انا وانتي راده 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9049,@USER والله الناس مب بهايم بلا عقل تُقاد ... كلن وهواه<LF>... أنا طرحت تجربتي وتجربت عيلتي اللي ملوا من استغلال أغلب الأطباء بكل التخصصات<LF>وهذا لا يعني أنه ما يوجد الجيد والشريف<LF>.... لكن للأسف يكثر الخبيث 😤👋🏻👋🏻👋🏻,OFF,HS5,NOT_VLG,NOT_VIO
9050,#بايع_الكليجا استغفر الله العظيم جد جد شي مخزي أنا تفشلت وانا اشوف المقطع😳لاي حال وصلنا،أول مره تشوفون واحد وسيم؟!اش صاير بالدنيا ،،مو مصدقه الي قاعد يصير😣أجل لو تروحون العراق وتشوفون الجمال هناك وش بتسوون 😩لا إله الا الله <LF><LF>أخجلوا ذا الخزي واصل للترند 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9051,@USER القنفذه غباااااارررر 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9052,فوق ان القزع مكروه ومايجوز ، شوفو وشلون اشكالهم تضحك ومقززه يييع 😷 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9053,من يخوض المعركة ضد الجيش الوطني في نهم ...؟<LF>طيران التحالف يساند الحوثيين 😳😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9054,RT @USER في انتظار اجابة عمو جوجل 😂👊 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9055,ههههههههههههههههههههههههههههههههههههههههههههه 🐮. URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9056,ﻫﻲ ﺑﺘﺤﺐ ﺍﻟﻤﻨﻘﺔ ﻭﺍﻧﺖ ﺑﺘﺤﺐ ﺍﻟﻤﻨﻘﺔ ﺩﻩ ﺩﻟﻴﻞ ﻋﻠﻰ ﺍﻧﻮ ﺍﻟﻤﻨﻘﺔ ﺣﻠﻮﺓ<LF>ﻣﺎ ﺍﻧﺘﻮﺍ ﺍﺗﺨﻠﻘﺘﻮﺍ ﻟﻲ ﺑﻌﺾ<LF>ﺑﻼﺀ ﻳﺎﺧﺪﻛﻢ😂😂😂👊,OFF,NOT_HS,NOT_VLG,NOT_VIO
9057,جيكوا علي ارقام  الصّباغ والبقال والسواق وكل مهنه واي رقم ما تعرفونه حتي اللي تعرفونه <LF>عقب ال 🐮  الضاحكة ما يبي لها URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9058,@USER يا هالشعيب هو واسلوبه المقرف 😷,OFF,NOT_HS,NOT_VLG,NOT_VIO
9059,@USER تعال 😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9060,لا حول ولا قوة الا بالله:( <LF>احنا ازاى حلاليف ومسوخ بالشكل ده ومش حاسين !!😡 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9061,@USER وليش ما تدعم المغردين 😡😬,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9062,#افضح_معنفك<LF>هذا هو .. اقبضوا عليه فوراً  😡 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9063,بعكم محارم 😪😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9064,@USER وش دخل 🙄👊🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9065,واضحه لبالور والله 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9066,#سعوديه_الاصل_و_المنشا ياكاد في غير ولدك لا لك ولا لولدك .. المتجنس يظل يحن إلى اصله ومهما بالغت في إكرامه سيضل قلبه معلق في وطنه ولنا في البعض 😡😡عبرة,OFF,HS5,NOT_VLG,NOT_VIO
9067,@USER اي كمبيالة بسمعها بالافلام المصري <LF>بس لاتكتبوا شي ما افهمو بعدين ازعل وياويلكم لو زعلت🙉,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9068,هاه حد يبي احجز له عند المقاول المبدع هذا 😂😂😂🔪 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9069,#بايع_الكليجا والله البنات ذا الزمن معاد يستحون سبحان الله راح الحياء والعفه 💔👎🏻 حال البنات السعوديات في ذا الجيل منتهي,OFF,HS6,NOT_VLG,NOT_VIO
9070,@USER ما اتوقع هالقرار لسلامه بس اتوقع ناقصهم فلووس 🙄👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9071,@USER مافيه احد يلعن خيرهم ذولا ترا حنى جاهزين ندوس على بطن الواحد 😡,OFF,NOT_HS,NOT_VLG,VIO
9072,@USER 1 يواعد ولا يرد👎 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9073,@ تتجوزيني بس انا مهري 500 الف جنيه <LF>احااا يابنت الواسخه.. ليه وشك بيضل ع البحر وحيات أمك 😂😂👊,OFF,HS6,VLG,NOT_VIO
9074,يا أنا يا انت!!!!?😡😡 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9075,@USER وليه وليه 😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9076,RT @USER نلعب كوره وحنا صغار مع بنت الجيران واذا كبرنا <LF>قالوا لا تسلم عليها عيب <LF>طيب هي من فريقنا 😨<LF>ضااااعت الروح الرياضية 😣<LF>خلاص😢,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9077,كمان البنات يفشلون👎🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9078,@USER اكره الممثل ذا💔😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9079,RT @USER حبني من قلبك  😂🐒💜 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9080,RT @USER #عاجل<LF>شاهد مهابيل🤡  #ناسا الثلاثة 🙊🙈🙉 <LF>#الارض_مسطحة #ناسا_كذبة<LF>#flatearth #NASA URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9081,@USER اي اهي شدعوه البالونتين هالكبر تافخاهم 🤦🏻‍♀️🙄🐒,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9082,@USER من ثجها بث عاد 🤧🤢,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9083,يلي فاهم قانون الانتخاب يرفع ايده 👎,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9084,#بايع_الكليجا<LF>وش هالشفاحه كل من راحت تصوره<LF> وخير ياطير واذا وسيم؟!!<LF>هو استحى والبنات اللي يصورونه ما استحوا👊🏻,OFF,HS6,NOT_VLG,NOT_VIO
9085,@USER جعلك باللي ماني قايله  👊🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9086,#صلاه_الجنازه_القادمه_انت<LF>اعوذبالله توني طالعه من الجامعه طفشانه القي هالتاق 🌚🙁😂🔪,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9087,RT @USER اذا تأخر اكلي وانا ميته جوع 😤 : URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9088,انا تعبان لدرجة اني دخلت في الباب الازاز 😣😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9089,@USER لا 🙄🔥👎👎,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9090,@USER وش هالممممغص مع الظهر 🤮,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9091,يا فتاح يا عليم يا رزاق يا كريم تصبحنا بمخالفة رادار عبكرة الصبح آكلها يوم الجمعة وشرفت هلق الصورة عالتلفون😂.ما حدا يقلي يسعد صباحك 👌👊 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9092,@USER ههههههههعه مسكين الهلال جالس ع قلبك 🐸,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9093,احترم ماضيي اذا شفت مبزرة هالوقت🙂🔪,OFF,NOT_HS,NOT_VLG,NOT_VIO
9094,رقم جديد بالانستا الحمددلله وينكم ي وجييه السعد مهي عادتكم نبي ١٠٠ الف للمقطع كل وحده تمنشن الي تقدر عليه الله يسعدكم 😣😣#سنابات_سعد_الكلثم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9095,عبدو مشتاق #تونس يا جماعه 🤓<LF>كان قاتله العشم بردو زي حمضين يبقي رئيس حكومة من خلال حزبه الوهمي تيار المحبه ال مفيش فيه غيره هو وابنه وكله بالحب 😘 بقول تخليك ف وكستك دا حتي ف بلدك ال فلست وبتضيع عارفينك بقرون لل يدفع اتنيل ع عينك ونهق بعيد عنا 😌 ملعون أبوك 👞 URL,OFF,HS1,NOT_VLG,NOT_VIO
9096,RT @USER لما تعطي قلبك لشخص ما بيستاهلو كأنك عطيت وردة🌷 لبقرة🐄 و اكلتها<LF>عجبني التشبيه 😂,OFF,NOT_HS,NOT_VLG,NOT_VIO
9097,محدش يعرف يشوفلي شغل في صيدلية مسائي او صباحي مش هتفرق ومحدش يسئل <LF>اشمعني صيدلية 😁😁👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9098,@USER ماشي ي دكر🐸😂😂😂😂😂😂,OFF,NOT_HS,NOT_VLG,NOT_VIO
9099,أحس بإنجاز كبير لما أعرف اللي يكلمني انو كذاب بس اسكت واعديها للآخر واقفلوه😣😥,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9100,@USER يعععع 💔💔💔😷😷😷 مرض,OFF,NOT_HS,NOT_VLG,NOT_VIO
9101,@USER تعااالى يلاا عشان تبقى حفله😂😂😂💔🙆🙆👊👊🙈,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9102,يخلون الواحد يعصب 💔🔪🙂,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9103,@USER يممه يالبدواه الي فيك🤮,OFF,HS5,NOT_VLG,NOT_VIO
9104,الإحتقان يضيق الخلق 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9105,RT @USER السلطان مو فالح غير بسحب السيف ولا بيقطع عرق ولا بسيح دم زى ما بيقولوا فكونا منه ما بيصير شي لارطغرل. 👊<LF>#DirilişErtuğrul ht…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9106,#بايع_الكليجا<LF><LF>يالله خذ لك 👊👊😑 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9107,ما أقول الا الله يهدي الوالدة ، أجبرتني ادرس في جامعة خخخرى زي كذا 😤.,OFF,NOT_HS,NOT_VLG,NOT_VIO
9108,#بايع_الكليجا وبععععععديييييين يعني 💦😷 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9109,@USER صيغة مبالغه ياخي 😂😂😂😂<LF>بس كان ثقيل والله 😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9110,@USER بخري وخمسي اميوش العين وحشه اليومين دول 😂😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9111,RT @USER - انا عندي طموح و هبقي حاجه أگيد 😉<LF><LF>= يابني انت في مصر 😒<LF><LF>- يعني أيه 😳 ؟!<LF><LF>= يعني #طموح و تيجي بالسلامه 😂👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9112,RT @USER والله جد  👊🏻😡معاد في احد يقدر يوقفهم ياليت في نظام يحجمهم ويرجعهم لحجمهم الطبيعي كائنات ظلاميه ما تقدر تطلع للناس,OFF,NOT_HS,NOT_VLG,NOT_VIO
9113,RT @USER يا #ذميم 🐶 @USER 🐶 <LF>سياستكم سياسة أطفال وفكركم فكر الحاقد الحاسد و أفعالكم أفعال الخاين المتأمر <LF>تدعمون الارهاب وا…,OFF,HS1,NOT_VLG,NOT_VIO
9114,اليوم النهارده هيبقي ممل 😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9115,@USER ما قلت غير صباح النور ما جبت طاري الخير 😠😠,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9116,@USER حتى أنا والله ما كملت المقطع 😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9117,@USER هههههههههه👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9118,في كل مجال دور البطولة له ناسه<LF>مش كل كومبارس معاه قرشين يقدر يعمل فليم ويكون بطل فيه ✋👊💣 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9119,@USER وانتوا 🐐🐐🐐🐐,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9120,@USER شنو عندهم في حياتهم الا الكلام عن قطر تاج راسهم وراس طوايفهم كلهم 👞👞👞,OFF,HS3,NOT_VLG,NOT_VIO
9121,RT @USER #علىفكره يعني😕🙉<LF>#ربناﻋﺎلم إﻥ "ﻗﻠﺒﻚ ﺗﻌبان "😟<LF>#ﻭﻋﺎلم إﻧﻚ ﻣﺤﺘﺎج ﻟﻔﺮﺣه😍<LF>#ﻭﻋﺎلم ﺍﻧﻚ لماﺑﺘﻘﻮل "ياﺭﺏ"وبتناجيه بتقولهاﻣﻦ ﺟﻮﺍك✊❤ <LF>#…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9122,@USER كأنه خكري 🤢,OFF,NOT_HS,NOT_VLG,NOT_VIO
9123,@USER بتعجب اكثر الفانز حقي 👦🏻🍫😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9124,#صلاه_الجنازه_القادمه_انت<LF><LF>إن شاء الله أنت😤,OFF,NOT_HS,NOT_VLG,NOT_VIO
9125,@USER الصبر من عندك يا رب 😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9126,@USER شي غريب ياأستاذ عمر يسمحون بهاذي الدورات ولحد الآن الفوركس لازال ممنوع عندنا شي يضحك أقسم بالله 😤😤😤😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9127,مداومه و بالاخير اكتشف المحاضره منلغيه من البارح ؟؟؟؟!!!!!! <LF>😠,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9128,@USER <LF>خخ يا سراج بية 😅😤😡,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9129,@USER ليش شايفتني عديمه لاحساس 😤🔪😒,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9130,انا هالفتره 😒👊🏽! URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9131,#صلاه_الجنازه_القادمه_انت انتو انتو مالكم بالحياة ابد عايشين ع قبر وجنازه يخي انتحرو فكونا مزاحميننااا بالدنياااا ليششششش 😡🖕,OFF,NOT_HS,NOT_VLG,NOT_VIO
9132,في جم تويته يبيله كف ودليت 😡👋🏻,OFF,NOT_HS,NOT_VLG,NOT_VIO
9133,RT @USER امك القحبة بلاعة الزب 🐶<LF>ترضع زبي و تلحس خيصاني <LF>ما تبي تتركه القحبة 💪🏿💪🏿 URL,OFF,NOT_HS,VLG,NOT_VIO
9134,رومان راينز فازز <LF>تفأجانا مرة  👎👎,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9135,RT @USER #رهف_اكلت_وشبعت_بطني قلت لكم سوف تندمون 🌚💔🔪 URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9136,انا مكنتش كدا الترم الاول!! انا كنت كل يوم في الكلية ايه اللي حصل مش فاهمه !؟؟😣😣,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9137,@USER المخرج طولها وهي قصيره صرنا نتغصب المتابعه😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9138,@USER مسويه طالعه منها👎👎,OFF,NOT_HS,NOT_VLG,NOT_VIO
9139,@USER بطلوا كدب بقي 😡😡😡 URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9140,@USER يع 😷😷,OFF,NOT_HS,NOT_VLG,NOT_VIO
9141,#بايع_الكليجا <LF>شفت المقاطع بس مااقول غير الله يهديهم حسافه تربيت اهلهم فيهم وبعدين ايش كليجا 😣,OFF,NOT_HS,NOT_VLG,NOT_VIO
9142,@USER قصف جبهه 👊👊👍👏👏,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9143,مزاج خرابن ! 😤,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9144,الانترنت 🚀💨و اليوتوب 🎥و الفايسبوك 🚀🖲و التويتر 🐤و انستڤرام 📸و ..... و تلاقي واحد يكلم الاذاعة📻 يقوللهم حطولنا اغنية فيروز😒😒👊🏼👊🏼,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9145,RT @USER #تسريب_خطاب_الترشيح<LF><LF>خطابين للتاريخ سيظلان وصمة عار في جبين اعلام وجماهير اقزام اسيا #الاهلي و #النصر 🐸🐥 الحمدلله على نعمة سفير…,OFF,HS3,NOT_VLG,NOT_VIO
9146,انتو ملاحظين ؟ قبل فترة مهببين بالهندية والحين بالكليجا ! ياربي هالشعب ما عنده شغلة ولا شاغل غير كذا 🤢 فشلونا,OFF,HS5,NOT_VLG,NOT_VIO
9147,هههههههههههههههههههههههههههههههههههههههههههه وش هاللحاجه , يالله صبح خير .. اتوقع انا البنت الوحيده اللي ماخقيت عليه ، وجماله جداً عادي , لكن انتوا ناس اوفرر اوفر وبعضكم ماخذ الوضع  بجديه ترا الدعوه طقطقه واستهبال معٍٍ بعض بناتنا استخفوا الله يصلحهم😆🔪 #بايع_الكليجا URL,OFF,HS6,NOT_VLG,NOT_VIO
9148,انتي كلبه 🐩🐕من فصيلة ناااااادره .. ‼️وابنة سقط القوم وخائنها .. ابنة من أضعف الاسلام والمسلمين ‼️وابنة من تآمر مع الخبثاء لكي تكون لهم قواعد وموطيء قدم في تراب الكويت الحره دوماً وابداً..<LF>كويت الاسلام المتزن والقوميه الحقه🇰🇼✌🏼️<LF>#عيدي_ياكويت_ياأحلى_بلد 🇰🇼✌🏼️ URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
9149,@USER ردوا على الرجال 👊🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9150,RT @USER لما تجرب قفلتي هتعرف ان زعلي كان مرحلة جميلة جداا<LF>وانت للأسف تجاوزتها 😻🐸,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9151,#بايع_الكليجا فضحتونا الله يفضحكم وش قله الحيا ذي مزيون طيب بس ليه التلزق وش تحسون فيه قله تربيه والحيا صفر👎🏻,OFF,NOT_HS,NOT_VLG,NOT_VIO
9152,ريحه المستشفى😷😷,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9153,@USER هههههههه من الكرف بلعت الكلمه الاغلب قراها 😂💔👊🏻,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9154,@USER ها بشر عندي نقص وفزت عالفيحاء وظامن البطولة ها وينك سمعني صياحكؤ😁🤣🤣💚😂👊,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9155,@USER سوري👊🏼,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
